H-ID,type_id,preferred_name,label_name,city H-ID,alternative_names,VIAF,ISNI,biblissima_identifier,website
43937,108,Archivio di stato di Mantova,Archivio di stato di Mantova,43654,"[Archivio di Stato di Mantova archivio di Stato italiano, Archivio di Stato Mantova (I-MAa), Italie. Archivio di stato (Mantoue), Archivio di Stato (Mantova), Archivio di Stato (Mantua)]",134658682.0,0000000122893733,,
43938,108,Universitätsbibliothek Freiburg im Breisgau,Universitätsbibliothek,42791,"[Universität Freiburg im Breisgau. Bibliothek, Universitätsbibliothek Freiburg, Albert-Ludwigs-Universität Fribourg-en-Brisgau, Allemagne, Bibliothek, Universitätsbibliothek (Freiburg im Breisgau, Allemagne), Universitätsbibliothek Freiburg im Breisgau (D-FRu), Universitätsbibliothek (Fryburg Bryzgowijski)., Universitätsbibliothek Freiburg, Breisgau, Deutschland, Universitätsbibliothek]",143595522.0,0000000123314799,,
43939,108,Biblioteca angelica,Biblioteca angelica,43070,"[Biblioteca Angelica (Roma, Itália), Biblioteca angelica Rome, Italie, Biblioteca angelica (Rome, Italy), Biblioteca angelica (Roma), Biblioteca Angelica (Rome), Roma., Biblioteca Angelica, Biblioteca angelica (Řím, Itálie)]",172699374.0,0000000122904447,,
43940,108,Bibliothèque municipale,Bibliothèque municipale,42724,"[Rennes (France). Bibliothèque municipale, bibliothèques de Rennes, Rennes Bibliothèque municipale, Bibliothèque de Rennes Métropole Rennes (F-RE), Bibliothèque municipale de Rennes, Bibliothèque municipale de Rennes (França), Bibliothèque municipale Rennes, France]",133740490.0,0000000119399961,,
43941,108,Archives départementales du Puy-de-Dôme,Archives dép. Puy-de-Dôme,43655,"[Puy-de-Dôme Archives départementales, Archives départementales (Puy-de-Dôme), Archives Départementales du Puy-de-Dôme (Clermont-Ferrand), archives départementales du Puy-de-Dôme archives du département du Puy-de-Dôme, Archives départementales du Puy-de-Dôme Clermont-Ferrand (F-CFad)]",152093761.0,,,
43942,108,Archivio di Stato,Archivio di Stato,43656,"[Archivio di Stato di Udine, Archivio di Stato di Udine archivio di Stato italiano, Archivio di Stato Udine (I-UDa)]",125601096.0,0000000106586549,,
43943,108,Corpus Christi College Oxford,Corpus Christi College Oxford,43407,"[Corpus Christi College, Corpus Christi college Oxford, GB, Corpus Christi College (University of Oxford), Corpus Christi College Library Oxford (GB-Occc), Coleg Corpus Christi, Rhydychen, Corpus Christi College (Oxford). Library]",136008125.0,0000000106639073,,
43944,108,Biblioteca comunale dell'Archiginnasio,Biblioteca comunale dell'Archiginnasio,43635,"[Biblioteca comunale dell'Archiginnasio, Biblioteca comunale dell'Archiginnasio (Bologna), Biblioteca comunale dell'Archiginnasio (Bolonya, Itàlia), Biblioteca comunale dell'Archiginnasio (Bolonia), Biblioteca comunale di Bologna, Biblioteca comunale dell'Archiginnasio (Bologna, Itálie), Biblioteca comunale dell'Archiginnasio Bologna (I-Bca), Biblioteca comunale dell'Archiginnasio Bologne, Italie]",5.28414929628318e+21,0000000121081661,,
43945,108,Arxiu Comarcal de la Cerdanya,Arxiu Comarcal de la Cerdanya,43657,"[Archives régionales Cerdagne, Espagne, Arxiu Comarcal de la Cerdanya (ACCE) Puigcerdà (E-PG)]",312738705.0,0000000121969417,,
43946,108,Durham Cathedral. Library,Durham Cathedral. Library,43658,"[The Cathedral Library Durham (GB-DRc), Cathedral (Durham) Library, Cathedral library (Durham, GB), Durham Dean and Chapter Library]",155740166.0,0000000121909190,,
43947,108,Biblioteca Central,Biblioteca Central,43660,"[Biblioteca Central de la Diputación Provincial de Barcelona, Barcelona., Biblioteca Central de la Diputación Provincial, Barcelona (Provincia) Biblioteca Central, Biblioteca Central de Barcelona, Biblioteca Central de Barcelona (España), Biblioteca Central de Cataluña]",132077121.0,0000000111957164,,
43949,108,Bibliothèque municipale,Bibliothèque municipale,42628,"[Médiathèque Toussaint (Angers), Médiathèque Toussaint Angers (F-AN), Bibliothèque municipale d'Angers]",149783419.0,000000012182973X,,
43950,108,Biblioteca nacional Portugal,Biblioteca nacional Portugal,43600,"[Biblioteca Nacional, Biblioteca Nacional Portugalija, Biblioteca Nacional de Portugal, Biblioteca National]",160027068.0,000000010735714X,,
43951,108,Exeter Cathedral. Library,Exeter Cathedral. Library,43705,[],126643108.0,000000010682632X,,
43952,108,Real Academia de la Historia. Biblioteca,Real Academia de la Historia Biblioteca,43714,"[Real Academia de la historia Madrid, Biblioteca, Academia de la Historia, Madrid. Biblioteca, Real Academia de la Historia (Španělsko). Biblioteca, Real Academia de la Historia Biblioteca, Real Academia de la Historia (Espanya). Biblioteca, Biblioteca de la Real Academia de la Historia, Real Academia de la Historia (España) Biblioteca]",122074788.0,000000012096936X,,
43953,108,Victoria and Albert Museum,Victoria and Albert Museum,43399,"[Victoria and Albert Museum (Dundee), Amgueddfa Victoria ac Albert, Victoria and Albert Museum London, Victoria and Albert Museum (Londýn, Veľká Británia), Victoria and Albert Museum (Londres, Angleterre), Victoria and Albert museum (Londres, Royaume-Uni), Reino Unido., Victoria and Albert Museum, Victoria and Albert museum Londres, ヴィクトリアアンドアルバート美術館]",128776887.0,000000045904354X,,
43954,108,Biblioteca palatina di Parma,Biblioteca palatina di Parma,43686,"[Biblioteca Palatina Parme, Italie, Biblioteca Palatina, Biblioteca Palatina (Parma)., ספריית הפלאטינה (פארמה)]",142721807.0,000000012324708X,,
43955,108,Bibliothèque municipale,Bibliothèque municipale,42644,"[Bordeaux (France). Bibliothèque municipale, Bibliothèque municipale de Bordeaux, Bordeaux (Aquitaine, France). Bibliothèque municipale, Bibliothèque municipale (Strasburg), Bibliothèque Municipale]",154303241.0,000000011091869X,,
43956,108,Bibliothèque municipale de Grenoble,Bibliothèque municipale de Grenoble,42672,"[Bibliothèque municipale Grenoble (F-G), Bibliothèque municipale Grenoble, France, Bibliothèque Municipale, Bibliothèque municipale (Grenoble).]",146164457.0,000000010944284X,,
43957,108,Walters Art Museum,Walters Art Museum,43447,"[Walters Art Museum (Baltimore, Maryland), Walters Art Museum (Baltimore)]",128918374.0,000000040373611X,,
43958,108,National Library of Scotland,National Library of Scotland,43637,"[National library of Scotland (Édimbourg), Leabharlann Nàiseanta na h-Alba, Escócia., National Library, National Library of Scotland (Edinburgh)]",132075128.0,000000040606761X,,
43959,108,Musée Paul Arbaud,Musée Paul Arbaud,43633,"[Musée Arbaud, Musée Arbaud (Aix-en-Provence), Musée Paul Arbaud Aix-en-Provence, Bouches-du-Rhône]",127643535.0,000000012154497X,,
43960,108,Kongelige Bibliotek,Kongelige Bibliotek,43659,"[Det Kongelige Bibliotek (Danmark), Bibliothèque royale (Copenhague), Kongelige Bibliotek (Dinamarca), Kongelige Bibliotek (Kopenhaga)., Dinamarca., Kongelige Bibliotek, Kongelige Bibliotek (Kobenhavn), Det Kongelige bibliotek (København), Kongelige Bibliotek (Dānija), Kongelige Bibliotek, הספרייה המלכותית (דנמרק), Kongelige Bibliotek (Kaupmannahöfn), Det Kgl. Bibliotek, Kongelige bibliotek Danemark, Det ¤Kongelige Bibliotek, Det Kongelige Bibliotek på Slotsholmen - Den Sorte Diamant København (DK-Kk), Kongelige Bibliotek (Dánsko)]",138525910.0,000000012308732X,,
43961,108,Seminario di Padova,Seminario di Padova,43674,"[Seminario vescovile di Padova (Padoue), Seminario vescovile Padoue, Italie, Seminario vescovile (Padwa).]",147848776.0,000000009955939X,,
43962,108,Katholieke Universiteit te Leuven . Universiteitsbibliotheek,KU Bibliotheken,43676,"[Bibliothèque universitaire KU Leuven, Katholieke Universiteit te Leuven Universiteitsbibliotheek former owner of Philadelphia, Free Library, Lewis E 213, Sint-Maartensdaal (Löwen) Bibliotheek, Université catholique de Louvain 1435-1970, Bibliothèque, Katholieke Universiteit te Leuven. Universiteitsbibliotheek, Universiteitsbibliotheek-K.U. Leuven (Louvain)]",273696433.0,000000011940824X,,
43963,108,Archivio di stato di Bologna,Archivio di stato di Bologna,43635,"[Archivio di Stato (Bolonia)., Archivio di Stato, Archivio di stato (Bologna), Italie. Archivio di Stato (Bologne)]",154202136.0,000000012297076X,,
43966,108,Archivio storico regionale,Archivio storico regionale,43689,"[Archives Historiques Régionales (Aosta, Itália), Val d'Aoste. Archivio storico regionale]",128711793.0,,,https://www.regione.vda.it/cultura/archivi_e_biblioteche/archivio_storico/default_i.asp
43967,108,Archivio storico del Castello di Valperga,Archivio storico del Castello di Valperga,43968,[],,,Q267564,
43969,108,Biblioteca del Castello di Châtillon,Biblioteca del Castello,43610,[],,,Q267567,
43970,108,Qubbat al-Khazna,Qubbat al-Khazna,43611,[Qubbat Al-Hazna],6.171184981547772e+18,,Q79119,
43971,108,Fondazione Ezio Franceschini. Biblioteca,Fondazione Ezio Franceschini,43639,[Biblioteca della Fondazione Ezio Franceschini (FEF)],157705788.0,,Q267596,
43972,108,Biblioteca Riccardiana,Biblioteca Riccardiana,43639,[Biblioteca Riccardiana e Moreniana],132135446.0,0000000121099503,Q79184,
43977,108,Collection particulière Joseph Decaëns,Collection particulière Joseph Decaëns,43976,[],,,Q267424,
43978,108,Bibliothèque de l'Evêché,Bibliothèque de l'Evêché,43980,[Bibliothèque diocésaine Mgr Jean Bertaut],,,Q80408,
43988,108,Bibliothèque de la ville de Mons,Bibliothèque de la ville de Mons,43670,"[Bibliothèque de la ville de Tournai, Openbare Bibliotheek, Stedelijke Openbare Bibliotheek, Bibliothèque publique de la ville de Mons]",127889581.0,,,
43990,108,Abadía de Montserrat,Abadía de Montserrat,43989,"[Biblioteca del Monasterio de Montserrat, Kloster Montserrat, Montserrat (Abbey), Montserrat (Monestir), Monasterio de Montserrat]",311119610.0,,,https://abadiamontserrat.cat/es/fundacion/biblioteca-de-montserrat/
43992,108,Bibliothèque municipale,Bibliothèque municipale,42731,[Médiathèque municipale Saint-Étienne],158690404.0,,,http://www.bm-st-etienne.fr
43993,108,"Convento dei Cappuccini, Biblioteca Vipiteno",Convento dei Cappuccini Biblioteca Vipiteno,43091,"[Ordo Fratrum Minorum Capuccinorum. Provincia di Trento, Biblioteca Cappuccini di Trento, Convento dei Cappuccini, Biblioteca library in Vipiteno, Italy]",126995636.0,,,
43994,108,Biblioteca capitolare del Duomo,Biblioteca capitolare del Duomo,43618,[Biblioteca capitolare di Treviso],154940132.0,,,https://www.diocesitv.it/capitolaretv/
43995,108,Archives départementales du Pas-de-Calais,Archives dép. Pas-de-Calais,43706,"[Archives départementales du Pas-de-Calais Arras (F-ASad), Archives départementales du Pas-de-Calais archives du département du Pas-de-Calais (62), Archives départementales (Pas-de-Calais), Archives départementales du Pas-de-Calais, Pas-de-Calais (France). Archives départementales]",139140500.0,0000000121691515,,https://www.archivespasdecalais.fr/
43997,108,Kupferstichkabinett,Kupferstichkabinett,43580,"[Kupferstichkabinett Berlin, RDA, Staatliche Museen zu Berlin (Germany : East). Kupferstichkabinett]",158244037.0,,,
43999,108,Universitäts- und Forschungsbibliothek,Universitäts- und Forschungsbibliothek,43998,"[Universitäts- und Forschungsbibliothek Erfurt/Gotha, Forschungsbibliothek Gotha der Universität Erfurt Gotha]",152174356.0,,,https://www.uni-erfurt.de/forschungsbibliothek-gotha
46307,108,Bibliothek des Germanischen Nationalmuseums,Bibliothek des Germanischen Nationalmuseums,42881,[],131883509.0,,,
46319,108,Den Arnamagnæanske Samling,Den Arnamagnæanske Samling,43659,[],1.2314899593375975e+20,,,
46324,108,Stofnun Árna Magnússonar,Stofnun Árna Magnússonar,42953,[],143048087.0,,,
46399,108,Stadsarchief,Stadsarchief,43347,[],126477668.0,,,
47347,108,Bayerische Staatsbibliothek,Bayerische Staatsbibliothek,47346,"[Bayerische Staatsbibliothek (München), Bawarska Biblioteka Państwowa, Bayerische Staatsbibliothek München (D-Mbs)]",129557156.0,,Q32916,
47348,108,"Donaueschingen, Fürstlich-Fürstenbergische Hofbibliothek","Donaueschingen, Fürst. Fürstenb. Hofbibl.",47346,[Fürstlich-Fürstenbergische Hofbibliothek Donaueschingen],168671893.0,,Q244032,
47350,108,Koninklijke academie voor Nederlandse taal en letteren,Kon. Acad. Ned. Taal- en Letterk.,43690,[Koninklijke vlaamse academie voor taal- en letterkunde],219233094.0,,Q267469,
47351,108,Rijksarchief te Antwerpen,Rijksarchief te Antwerpen,43652,[],237196617.0,,,
47356,108,Universitätsbibliothek München,Universitätsbibliothek,47346,[Ludwig-Maximilians-Universität München Universitätsbibliothek],146551110.0,0000 0001 2342 2802,Q79595,
47358,108,Ruusbroecgenootschap Universiteit Antwerpen - Bibliotheek,Bibl. Ruusbroecgenootschap,43652,[],,,,
47361,108,Gemeentebibliotheek Rotterdam,Gemeentebibliotheek,43364,[],153684222.0,,,
47363,108,Biblioteca Batthyáneum,Bibl. Batthyáneum,43167,[],132555279.0,,,
47364,108,National Library of the Czech Republic,National Library,43579,"[Národní knihovna České republiky, Национальная библиотека Чешской Республики, Bibliothèque nationale de la République tchèque, National Library of the Czech Republic]",135195765.0,,,
47365,108,Rijksuniversiteit Utrecht Bibliotheek,Rijksuniversiteit Bibliotheek,43681,[],143682339.0,,,
47524,108,Stiftsbibliothek,StiftsMuseum / Archiv / Bibliothek,47523,[],126075717.0,,,
47525,108,Museum Plantin-Moretus,Museum Plantin-Moretus,43652,"[Musée Plantin-Moretus Anvers, Belgique, Museum Plantijn-Moretus Antwerpen]",130668175.0,,,
47526,108,Latvijas nacionālā bibliotēka,Latvijas nacionālā bibliotēka,43587,"[Biblioteka Narodowa Łotwy, Latvijas nacionâlâ bibliotçka, Riga, Stadsbibliotheek]",148127403.0,,,
47527,108,Országos Széchényi Könyvtár,National Széchényi Library,43585,[National Széchényi Library],147133105.0,,,
47809,108,Uppsala universitetsbibliotek,Uppsala universitetsbibliotek,43267,[Uppsala University Library],139714542.0,,https://data.biblissima.fr/entity/Q80036,https://www.uu.se/en/library
47810,108,Landsbókasafn Íslands-Háskólabókasafn,National Library,42953,[National and university library of Iceland],128288021.0,,,
47811,108,Riksarkivet,National Archives,43592,[National Archives of Norway],153010642.0,,,
48415,108,Université de Liège. Bibliothèque,Bibliothèque Générale de l'Université,43648,"[Bibliothèques de l'université de Liège, Bibliothèque Générale de l'Université]",137970439.0,,,
48416,108,Provinciale Bibliotheek van Friesland,Provinciale Bibliotheek van Friesland,43354,[Provinciale bibliotheek Frise],129907462.0,,,
48417,108,Société archéologique de Namur. Bibliothèque,Société archéologique de Namur. Bibliothèque,43716,[],5.291594743389277e+20,,,
48418,108,Universitätsbibliothek Greifswald,Universitätsbibliothek,42798,[],142485406.0,,,
48420,108,Památník národního písemnictví,Památník národního písemnictví,43579,[],124767939.0,,,
48421,108,Rijksuniversiteit Groningen. Universiteitsbibliotheek,Rijksuniversiteit Groningen. Universiteitsbibliotheek,43352,[University of Groningen Library],155670113.0,,,
48422,108,"Gesamthochschul-Bibliothek Kassel, Landesbibliothek und Murhardsche Bibliothek.",Gesamthochschul-Bibliothek,48423,[],172673709.0,,,
48424,108,Universitäts- und Stadtbibliothek Köln,Universitäts- und Stadtbibliothek,47379,[],121635017.0,,,
48425,108,Onze-Lieve-Vrouwecollege,Onze-Lieve-Vrouwecollege,43652,[],141657691.0,,,
48426,108,Historisches Archiv der Stadt Köln,Historisches Archiv der Stadt Köln,47379,"[Cologne Allemagne, Historisches Archiv, Cologne Historisches Archiv]",143699716.0,,,
48427,108,Fürstlich Bentheimsche Bibliothek,Fürstlich Bentheimsche Bibliothek,47366,[],1.0614464764120005e+20,,,
48428,108,Hessisches Staatsarchiv Marburg,Hessisches Staatsarchiv,48429,[],155417613.0,,,
48430,108,Württembergische Landesbibliothek,Württembergische Landesbibliothek,42911,[],164844730.0,,,
48431,108,Nordrhein-Westfälisches Staatsarchiv Münster,Nordrhein-Westfälisches Staatsarchiv,43615,[],126724946.0,,,
48432,108,Stadsarchief te Gent,Stadsarchief te Gent,43690,[],151414770.0,,,
48433,108,Provinciebibliotheek Nederlandse Jezuïeten,Provinciebibliotheek Nederlandse Jezuïeten,47378,[Statie van de Jezuïeten te Nijmegen],,,,
48434,108,Statens historiska museum,Statens historiska museum,42574,[],148571114.0,,,
48435,108,Archivio di Stato,Archivio di Stato,43100,[],168490697.0,,,
48436,108,Archives de l'État,Archives de l'État,43150,[],152346860.0,,,
48437,108,Thüringer Universitäts- und Landesbibliothek Jena,Universitätsbibliothek,47380,[],125779981.0,,,
48438,108,Erzbischöfliche Diözesan- und Dombibliothek,Erzbischöfliche Diözesan- und Dombibliothek,47379,"[Dombibliothek, Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus]",126431685.0,,,
48439,108,Bourbourg Médiathèque municipale,Médiathèque municipale,47374,[Q234313],2.3146825506307633e+19,,https://data.biblissima.fr/w/Item:Q234313,
48440,108,Univerzita Karlova. Katedra pomocných věd historických a archivního studia,Univerzita Karlova. Katedra pomocných věd historických a archivního studia,43579,[],150288598.0,,,
48441,108,Rijksarchief in Zeeland,Rijksarchief in Zeeland,47367,[],267226829.0,,,
48442,108,Studien- und Zentralbibliothek der Franziskaner,Studien- und Zentralbibliothek der Franziskaner,43615,[],133110271.0,,,
48443,108,Stadtarchiv Mengeringhausen,Stadtarchiv Mengeringhausen,48444,[],154825970.0,,,
48445,108,De Pastorie,De Pastorie,48446,[],,,,https://www.wezemaal3.be/depastorie
48447,108,Stadsarchief gemeente 's-Hertogenbosch,Stadsarchief gemeente 's-Hertogenbosch,47368,[],6.281678074040181e+20,,,
